"Channel Title","Channel URL","Channel ID",Position,"Video Title","Video URL","Video ID","Publish Date",Duration,Views,Description,"Thumbnail URL","Availability Status"
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,60,"Saint Lucian History Mural | Castries Street Art Tour 🇱🇨",https://www.youtube.com/watch?v=jRyMFWhaICY,jRyMFWhaICY,2025-05-29T17:56:41Z,01:11,444,"Take a stroll through Castries, Saint Lucia, and explore a powerful mural that brings the island's history to life. From colonial past to cultural pride, this vibrant street art tells the story of Saint Lucia in bold colors and rich detail. 🇱🇨🎨

Subscribe for more Caribbean culture and travel content!

📍 Location: Castries, Saint Lucia
🎨 Mural Theme: History of Saint Lucia


---
#SaintLucia #Castries #StreetArt #CaribbeanCulture #SaintLucianHistory #MuralWalk #TravelSaintLucia #CastriesArt #IslandHistory #CaribbeanTravel #HiddenGems #SaintLuciaVibes",https://i.ytimg.com/vi/jRyMFWhaICY/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,61,"Martinique Driving | Le Diamant to Fort-de-France",https://www.youtube.com/watch?v=FPNHGJF__jE,FPNHGJF__jE,2025-05-29T15:02:05Z,30:01,"2,757","Join us for a scenic, uncut drive from the charming seaside town of Le Diamant to the bustling capital, Fort-de-France, in beautiful Martinique. Experience the lush landscapes, winding coastal roads, and authentic Caribbean atmosphere in real time. Perfect for virtual travelers, driving enthusiasts, or anyone wanting a relaxing island road trip.

🇫🇷 Français :
Embarquez pour une route pittoresque, en vidéo non coupée, depuis le charmant village côtier du Diamant jusqu’à la capitale animée de Fort-de-France, en Martinique. Admirez en temps réel les paysages tropicaux, les routes sinueuses et l’ambiance authentique des Caraïbes. Idéal pour les voyageurs virtuels, les passionnés de conduite ou ceux qui rêvent d’un road trip relaxant sur l’île.
 
magicsoultravel.com 


🛣️ Route: Le Diamant → Fort-de-France
📽️ Format: Full uncut drive
📍 Location: Martinique


👉 Don’t forget to like, comment, and subscribe for more island road trips!


#LeDiamant #FortDeFrance #MartiniqueDrive #DrivingInMartinique #CaribbeanRoadTrip #Martinique2025 #UncutDrive #RoadTripFrance #MartiniqueVlog #ConduiteEnMartinique #RouteTouristique #AntillesFrançaises #VoyageEnVoiture #MartiniqueNature #ÎleAuxFleurs #RouteCôtière #DashcamMartinique #TravelMartinique #ConduiteTropicale #FrenchCaribbean",https://i.ytimg.com/vi/FPNHGJF__jE/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,62,"Saint Lucia to Martinique | Express des Îles Full Journey to Fort-de-France",https://www.youtube.com/watch?v=9LluVcu0J7c,9LluVcu0J7c,2025-05-25T10:00:06Z,29:00,"3,367","Join us on a scenic ferry ride from Saint Lucia to Martinique aboard the Express des Îles! This video captures the full experience—from boarding at Castries, sailing across the Caribbean Sea, to arriving at the vibrant port city of Fort-de-France. 

Chapters:
0:00 – Boarding at Castries Ferry Terminal
2:46 – Departure & Sea Views
15:04 – Approaching Martinique 
21:31 – Arrival in Fort-de-France, Martinique 
27:32– Disembarking

https://youtube.com/playlist?list=PLAPhUH0qxQvlrnuXnm4iHdrKOfx6UtxHI&si=13dfE42KKDQp6HQ3

Subscribe and visit our site for more Caribbean travel content and destination guides!

https://www.magicsoultravel.com

Hashtags:
#SaintLuciaToMartinique #ExpressDesIles #CaribbeanFerry #FortDeFrance #IslandHopping #SaintLuciaTravel #MartiniqueTravel #CaribbeanAdventure #FerryRide #TravelVlog",https://i.ytimg.com/vi/9LluVcu0J7c/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,63,"🔥 Martinique Carnival 2025  Mardi Gras Dancers in Red & Black Parade",https://www.youtube.com/watch?v=pv6zCngo-YI,pv6zCngo-YI,2025-05-18T13:48:32Z,00:41,"1,193","Experience the vibrant energy of Martinique’s Carnival 2025! Watch the stunning Mardi Gras dancers in their striking red and black costumes light up the streets with rhythm, color, and tradition. This parade is part of the legendary Caribbean celebration you don’t want to miss!


#MartiniqueCarnival #MardiGras2025 #CaribbeanCarnival #CarnavalMartinique #RedAndBlackParade #MardiGrasDancers #CarnivalVibes #IslandCulture #TravelCaribbean #Carnival2025 #DanceParade",https://i.ytimg.com/vi/pv6zCngo-YI/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,64,"Driving in Saint Lucia: Castries to Rodney Bay | Sunny Day",https://www.youtube.com/watch?v=Nfwg1TwUrOg,Nfwg1TwUrOg,2025-05-18T10:00:37Z,25:13,"7,406","Join us on a scenic drive through beautiful Saint Lucia, starting from our cozy Airbnb in Castries—complete with some adorable and friendly dogs! We travel the lush, sun-drenched roads all the way to Rodney Bay, capturing the stunning Caribbean coastline, vibrant local life, and peaceful island vibes. Whether you're planning a trip or just love tropical scenery, sit back and enjoy this relaxing island drive.

Don’t forget to like, comment, and subscribe for more Caribbean travel content!

https://youtube.com/playlist?list=PLAPhUH0qxQvlrnuXnm4iHdrKOfx6UtxHI&si=dXplqfOoESe9yjVr

Visit our site for more content:

https://www.magicsoultravel.com


#SaintLucia #DrivingInSaintLucia #CastriesToRodneyBay #CaribbeanDrive #IslandVibes #TravelSaintLucia #SunnyDayDrive #RodneyBay #AirbnbSaintLucia #RoadTripVibes #CaribbeanTravel #IslandLife #SaintLuciaVlog #NatureDrive",https://i.ytimg.com/vi/Nfwg1TwUrOg/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,65,"Carnival in Martinique Fort-de-France | Ash Wednesday | Mercredi des Cendres",https://www.youtube.com/watch?v=zurPNsgEIgw,zurPNsgEIgw,2025-05-16T16:36:52Z,20:41,"2,026","Experience the powerful and emotional finale of Martinique’s Carnival with this stunning Ash Wednesday parade in Fort-de-France. Dressed in black and white, thousands of people take to the streets in a vibrant procession filled with rhythmic drums, energetic marching bands, and a unique cultural atmosphere. This day marks the symbolic funeral of Vaval, the carnival king, closing the festivities with a mix of celebration and reflection.

Join us as we capture the heartbeat of Martinique’s culture — from the hypnotic music to the soulful expressions of unity and tradition. Don’t forget to like, comment, and subscribe for more Caribbean culture and festival videos!

Vivez le final émouvant du Carnaval de Martinique avec cette incroyable parade du Mercredi des Cendres à Fort-de-France. Habillés en noir et blanc, des milliers de participants défilent dans une ambiance intense, rythmée par les tambours, les fanfares et une énergie unique. Cette journée symbolise les funérailles de Vaval, roi du carnaval, clôturant les festivités dans un mélange de joie et de recueillement.

Plongez au cœur de la culture martiniquaise à travers cette tradition forte et vibrante. N’oubliez pas d’aimer, commenter et vous abonner pour découvrir plus de vidéos sur le Carnaval et la culture des Caraïbes !


https://youtube.com/playlist?list=PLAPhUH0qxQvkum5Eb77eEkaiU7fVbXpi_&si=4zyl6rjNDfeyiXSJ

Subscribe and visit our sute for more Caribbean travel content and destination guides!

https://www.magicsoultravel.com

#MartiniqueCarnival #AshWednesday #FortDeFrance #CaribbeanCarnival #BlackAndWhiteParade #Vaval #CarnavalMartinique #DrumParade #MarchingBands #StreetParade #CaribbeanCulture #FrenchCaribbean #MartiniqueVibes #CarnivalTradition #Carnival2025 #CarnavalMartinique #MercrediDesCendres #FortDeFrance #DéfiléNoirEtBlanc #Vaval #Tambours #Fanfares #ParadeDeRue #CultureCaribéenne #Carnaval2025 #MartiniqueCarnival #AshWednesday #BlackAndWhiteParade #CaribbeanCarnival",https://i.ytimg.com/vi/zurPNsgEIgw/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,66,"Sunset Barbados🇧🇧",https://www.youtube.com/watch?v=Fkr4cPN9-nQ,Fkr4cPN9-nQ,2025-05-12T18:42:52Z,00:29,209,"Watch this breathtaking sunset unfold over the crystal-clear waters of Rockley Beach in Barbados. A peaceful moment captured in a stunning time-lapse — the perfect escape to Caribbean tranquility. Don’t forget to like, share, and subscribe for more tropical scenes!


#Barbados #RockleyBeach #SunsetTimeLapse #CaribbeanVibes #BeachSunset #TropicalParadise #NatureLovers #TravelShorts #IslandLife #SunsetLovers #YouTubeShorts #BarbadosSunset",https://i.ytimg.com/vi/Fkr4cPN9-nQ/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,67,"Saint Lucia Driving | Walking tour | From Piton Viewpoint to Soufriere  🌴🌊🇱🇨",https://www.youtube.com/watch?v=tt110jBnFWI,tt110jBnFWI,2025-05-11T19:00:43Z,11:20,737,"Discover the breathtaking views from the Piton Viewpoint in Saint Lucia and join me on a scenic drive to the charming town of Soufrière. In this travel vlog, we explore local sights, soak in the island’s natural beauty, and take a peaceful walk through the colorful streets of Soufrière. From lush mountain views to coastal charm, this quick journey showcases why Saint Lucia is a Caribbean gem you need to see.

Highlights:

00:00 Stunning Piton Viewpoint
0:58 Drive through lush St. Lucian landscapes
4:31 Walking tour of Soufrière town
10:21 Pitons and waves 


Don’t forget to like, comment, and subscribe for more Caribbean adventures!

https://youtube.com/playlist?list=PLAPhUH0qxQvlrnuXnm4iHdrKOfx6UtxHI&si=pSzw3AfDFXBioSLA

Visit our site for more content:

https://www.magicsoultravel.com

#SaintLucia #PitonViewpoint #Soufriere #CaribbeanTravel #TravelVlog #IslandLife #PitonMountains #StLuciaTourism #CaribbeanViews #Wanderlust #TravelShorts #ExploreSaintLucia #SoufriereWalk #PitonVibes",https://i.ytimg.com/vi/tt110jBnFWI/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,68,"Driving in Saint Lucia: From Castries Hills to Paradise Beach at Rodney Bay",https://www.youtube.com/watch?v=XupsYEs1MiI,XupsYEs1MiI,2025-05-10T18:34:17Z,09:21,422,"Experience one of Saint Lucia’s most breathtaking drives—from the steep hills and narrow roads of Castries, past the bustling harbor with majestic cruise ships, to the golden sands and turquoise waters of Rodney Bay. This video captures the natural beauty, local charm, and vibrant atmosphere of the island, perfect for travelers, adventurers, and Caribbean dreamers. Buckle up for a tropical road trip like no other!

00:00 Saint Lucian hills
2:14 Cruise Ships harbor 
4:10 On the way to Rodney Bay 
7:48 Paradise Beach 

https://youtube.com/playlist?list=PLAPhUH0qxQvlrnuXnm4iHdrKOfx6UtxHI&si=t-mAMzawt6FcureC

Subscribe and visit our sute for more Caribbean travel content and destination guides!

https://www.magicsoultravel.com

#SaintLucia #CastriesToRodneyBay #CaribbeanDrive #RodneyBayBeach #TropicalRoadTrip #IslandVibes #CruisePortSaintLucia #SaintLuciaTravel #CaribbeanParadise #DrivingInSaintLucia #BeachDrive #ScenicDri",https://i.ytimg.com/vi/XupsYEs1MiI/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,69,"Horses bathing on Pebbles Beach Barbados",https://www.youtube.com/watch?v=m4kJIs_ScFg,m4kJIs_ScFg,2025-05-09T17:02:44Z,02:13,125,"Experience the magic of early morning in Barbados as majestic racehorses swim at sunrise on the pristine shores of Pebbles Beach. Just minutes from the historic Garrison Savannah racetrack, this tranquil tradition offers a unique glimpse into local equestrian culture and the therapeutic routines of these elite animals.

Watch as grooms gently guide their horses into the Caribbean Sea for a swim that aids recovery and conditioning. The golden sunrise, crystal-clear waters, and peaceful ambiance make this one of Barbados' most unforgettable and photogenic moments.

Whether you're planning a trip or just dreaming of paradise, this video brings you closer to one of the island's most soulful rituals.

Filmed at: Pebbles Beach, Bridgetown, Barbados
Best Time to Visit: 5:30 AM – 7:00 AM
Nearby Spots: Radisson Aquatica Resort, Hilton Barbados Resort, Cuz's Fish Shack

Subscribe for more island life, travel inspiration, and hidden gems from Barbados and beyond!



#PebblesBeach #BarbadosSunrise #SwimmingHorses #RacehorsesBarbados #GarrisonSavannah #BarbadosTravel #IslandLife #CaribbeanHorses #SunriseMagic #BarbadosHiddenGems #HorseSwim #BeachTherapy #EquestrianLife #VisitBarbados #TropicalVibes",https://i.ytimg.com/vi/m4kJIs_ScFg/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,70,"Barbados Green Monkeys 🌴🇧🇧 Barbados Wildlife Reserve 🐒",https://www.youtube.com/watch?v=9Fq1iT5DVa8,9Fq1iT5DVa8,2025-05-08T19:43:58Z,00:20,"2,839","Watch playful Barbados Green Monkeys snack on juicy tropical fruit in their natural habitat! 

#Barbados #GreenMonkeys #Wildlife #TropicalVibes #NatureLovers #AnimalShorts #CaribbeanWildlife #MonkeysEatingFruit",https://i.ytimg.com/vi/9Fq1iT5DVa8/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,71,"Saint Lucia, Cruise Ship and Jungle Sounds 🌴🦜",https://www.youtube.com/watch?v=zBO-qqpC4qs,zBO-qqpC4qs,2025-05-07T20:47:51Z,00:20,"1,541","Soak in the serene view from a hidden jungle viewpoint in Saint Lucia. Listen to the sounds of nature as a majestic cruise ship sails across the sparkling Caribbean Sea — pure island magic!

#SaintLucia #CaribbeanVibes #CruiseView #JungleSounds #IslandLife #TropicalParadise #NatureASMR #TravelShorts #OceanView #CruiseShipSpotting #HiddenGems #NatureLovers",https://i.ytimg.com/vi/zBO-qqpC4qs/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,72,"Bridgetown, Barbados City Walk 🇧🇧",https://www.youtube.com/watch?v=lItbPSbnk6Q,lItbPSbnk6Q,2025-05-07T17:05:46Z,04:36,179,"Take a peaceful Sunday stroll through the quiet, empty streets of Bridgetown, Barbados. With most shops closed and the city slowing down for the day, experience the calm and beauty of this historic Caribbean capital in a way few tourists ever see. From colonial architecture to serene street views, this short walking tour captures the essence of Bridgetown’s laid-back Sunday vibe.

Whether you’re planning a trip to Barbados or just love virtual walking tours, this relaxing video is a perfect way to unwind and explore.

https://youtube.com/playlist?list=PLAPhUH0qxQvlVckLpjA31e4oks1NlVjUL&si=IHag2MCfyjsCNub1


#Bridgetown #Barbados #SundayVibes #WalkingTour #EmptyStreets #CaribbeanTravel #VirtualTour #BarbadosWalk #CityWalk #BridgetownBarbados #PeacefulWalk #TravelShorts #UrbanExploration #QuietSunday #BarbadosStreets",https://i.ytimg.com/vi/lItbPSbnk6Q/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,73,"Driving from Saint Lucia SLU Airport | Traffic in Castries | Steep Saint Lucian roads",https://www.youtube.com/watch?v=3IGtUjWOyGE,3IGtUjWOyGE,2025-05-04T14:17:17Z,17:06,911,"Join us on the roads of Saint Lucia starting from SLU Airport to an Airbnb located on a top of a hill! From  intense local traffic in Castries to tight, winding roads and steep hills , this drive is not for the faint of heart. Whether you're planning a trip or just curious about what it's like to drive on this Caribbean island, this real-time journey gives you a front-seat view of the action.

In this video:

00:00 SLU Airport to Massy store

6:29 Driving through Castries traffic

11:30 Navigating extremely narrow and steep roads

16:30 Reaching a hilltop Airbnb in Saint Lucia


https://youtube.com/playlist?list=PLAPhUH0qxQvlrnuXnm4iHdrKOfx6UtxHI&si=vLgOevshCgrzn5jm

Don’t forget to like, comment, and subscribe for more real travel experiences!


---

#SaintLucia #SLUairport #DrivingInSaintLucia #CaribbeanTravel #AirbnbDrive #CastriesTraffic #SteepRoads #TravelVlog #IslandDriving #RoadTripSaintLucia",https://i.ytimg.com/vi/3IGtUjWOyGE/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,74,"Late Sunset at Rockley Beach, Barbados | Caribbean Beach Vibes",https://www.youtube.com/watch?v=v953lphGolA,v953lphGolA,2025-05-02T19:13:28Z,05:37,68,"Experience the serene beauty of a late sunset on Rockley Beach, one of Barbados' most picturesque coastal gems. Watch as the sky transforms with vibrant hues of orange, pink, and gold, casting a magical glow over the calm Caribbean waters. Perfect for relaxation, travel inspiration, or simply escaping into tropical paradise for a few minutes.

Filmed at: Rockley Beach (Accra Beach), South Coast of Barbados
Time of Day: Late Sunset

Don’t forget to like, comment, and subscribe for more Caribbean nature scenes and beach views.

#BarbadosSunset #RockleyBeach #CaribbeanVibes #TropicalEscape #BeachSunset #SunsetLovers #AccraBeach #BarbadosBeaches #TravelBarbados #NatureVibes #RelaxingVideos #SunsetShorts #VisitBarbados",https://i.ytimg.com/vi/v953lphGolA/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,75,"Caribbean Travels | Flight from Barbados (BGI) to Saint Lucia (SLU) with Caribbean Airlines",https://www.youtube.com/watch?v=zkJsT1QPZ20,zkJsT1QPZ20,2025-05-01T20:28:50Z,23:32,"2,313","Join me on a breathtaking flight from the beautiful island of Barbados to Saint Lucia's George F. L. Charles Airport (SLU). Watch as we soar over the turquoise waters of the Caribbean Sea, with incredible aerial views of tropical coastlines and lush island landscapes. Whether you're a travel lover, aviation enthusiast, or just dreaming of the Caribbean, this short flight offers unforgettable scenery from takeoff to landing.

Flight Details:

Departure: Grantley Adams International Airport (BGI), Barbados

Arrival: George F. L. Charles Airport (SLU), Saint Lucia

Duration: Approx. 45 minutes

Airline: Caribbean Airlines 

Aircraft: ATR 72-600

Don't forget to like, comment, and subscribe for more tropical travel content!

00:00 -  Going to gate
00:46 -  Boarding
3:45  - Getting ready for takeoff
5:16  - Takeoff
6:21 - Flight attendant anouncement
7:20  - Barbados from a plane
11:16 - In the clouds
13:26 - Turbulence
15:02 - Captain explaing what caused the turbulance
16:10 - Just some beautiful clouds
17:10 - Saint Lucia from a plane
19:21 -  Landing at SLU Saint Lucia airport
20:59 - Flight attendant anouncement


https://youtube.com/playlist?list=PLAPhUH0qxQvlrnuXnm4iHdrKOfx6UtxHI&si=vLgOevshCgrzn5jm

Visit our site for more content:

www.magicsoultravel.com

#BarbadosToSaintLucia #CaribbeanFlight #SaintLuciaSLU #BarbadosTravel #WindowSeatView #TropicalIslands #CaribbeanSea #FlightVlog #IslandHopping #BGItoSLU #SaintLuciaTravel #PlaneViews #Bridgetown #Castries",https://i.ytimg.com/vi/zkJsT1QPZ20/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,76,"Sunset at Castries Pointe Seraphine | Saint Lucia Magic",https://www.youtube.com/watch?v=esdtwRKzPlE,esdtwRKzPlE,2025-04-28T21:19:13Z,00:16,624,"Experience the stunning colors of a Caribbean sunset at Castries Pointe Seraphine Cruise Terminal, with a glimpse of the iconic Saint Lucia sign! Pure island vibes and unforgettable views await.
Subscribe for more travel moments and tropical beauty!

#SaintLucia #Castries #PointeSeraphine #CaribbeanSunset #IslandLife #CruiseLife #TravelShorts #SunsetLovers #ExploreSaintLucia #TropicalVibes #BeautifulDestinations",https://i.ytimg.com/vi/esdtwRKzPlE/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,77,"Saint Lucia | Pointe Seraphine Cruise Terminal | Castries | Saint Lucia Sign",https://www.youtube.com/watch?v=iLSL3qyYa0g,iLSL3qyYa0g,2025-04-28T18:13:17Z,07:38,408,"Join me on a peaceful sunset walk along the waterfront of Castries, Saint Lucia, as we slowly approach the Pointe Seraphine Cruise Terminal. Watch as the golden Caribbean light sets the perfect backdrop while I end the walk at the iconic Saint Lucia sign — a must-see spot for visitors and cruise passengers alike! If you're planning a cruise stop or vacation in Saint Lucia, this walk will give you a feel for the relaxing beauty that awaits.
Don't forget to like, comment, and subscribe for more travel walks and Caribbean vibes!

https://youtube.com/playlist?list=PLAPhUH0qxQvlrnuXnm4iHdrKOfx6UtxHI&si=W2ebmdESJvplnASZ

Timestamps:
00:00 - Start of Walk
01:45 - Approaching Pointe Seraphine
04:30 - Views of the Cruise Terminal
07:10 - Arriving at the Saint Lucia Sign


#SaintLucia #Castries #PointeSeraphine #CruisePort #SaintLuciaSunset #WalkingTour #TravelVlog #CaribbeanTravel #CruiseVacation #SaintLuciaSign #VisitSaintLucia",https://i.ytimg.com/vi/iLSL3qyYa0g/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,78,"Horses Bathing at Sunrise Barbados Pebbles Beach Magic",https://www.youtube.com/watch?v=7dDfYMNk7Xc,7dDfYMNk7Xc,2025-04-27T13:42:41Z,00:23,"1,490","Witness the breathtaking beauty of horses bathing and swimming in the crystal-clear waters of Pebbles Beach, Barbados, at sunrise. A peaceful, unforgettable Caribbean moment where nature, ocean, and majestic horses come together. Don't miss this magical scene!


#Barbados #PebblesBeach #HorsesSwimming #SunriseMagic #CaribbeanVibes #BeachLife #NatureLovers #HorseLovers #TropicalParadise #OceanVibes #youtubeshorts",https://i.ytimg.com/vi/7dDfYMNk7Xc/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,79,"The Band of the Barbados Police Service | Live in Concert 🎶🇧🇧 part 3",https://www.youtube.com/watch?v=5IVnuYolwYk,5IVnuYolwYk,2025-04-27T12:33:04Z,02:01,119,"Experience a powerful performance by the Barbados Police Service Band, featuring a stunning vocal rendition of ""And I Am Telling You I'm Not Going."" 

Don't forget to like, comment, and subscribe for more amazing performances from the Barbados Police Service Band!

#BarbadosPoliceServiceBand #LivePerformance #AndIAmTellingYou #Concert #BarbadosMusic",https://i.ytimg.com/vi/5IVnuYolwYk/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,80,"Driving Through Barbados | Passing Rihanna’s Stunning Mansion",https://www.youtube.com/watch?v=qhQ4w936K9M,qhQ4w936K9M,2025-04-27T09:15:41Z,02:55,77,"Join me on a scenic drive through the beautiful island of Barbados as we cruise past the famous One Sandy Lane — home to global superstar Rihanna's luxurious mansion!
Experience the island's charm and see where the queen of pop relaxes when she's back home. Don't forget to like, comment, and subscribe for more Caribbean adventures!


#Barbados #Rihanna #OneSandyLane #BarbadosDrive #CaribbeanVibes #IslandLife #RihannaHouse #LuxuryHomes #BarbadosTour #TravelBarbados #BajanVibes #SandyLane #CaribbeanTravel",https://i.ytimg.com/vi/qhQ4w936K9M/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,81,"Martinique Carnival 2025 Ash Wednesday",https://www.youtube.com/watch?v=O9sT6v8rHLo,O9sT6v8rHLo,2025-04-26T17:00:34Z,09:40,765,"Join us for the unforgettable Carnival 2025 Ash Wednesday Walk! Experience the vibrant energy of multiple carnival groups as they fill the streets with the sounds of powerful drumming, singing, and colorful celebrations. Watch the traditional Vaval truck lead the way, marking the symbolic end of the Carnival season.
Don't miss this incredible cultural moment full of rhythm, emotion, and Caribbean spirit!

https://youtube.com/playlist?list=PLAPhUH0qxQvkum5Eb77eEkaiU7fVbXpi_&si=wBzHOkhK86gnunW4

Subscribe for more carnival highlights and behind-the-scenes action!

#Carnival2025 #AshWednesdayWalk #VavalTruck #CaribbeanCarnival #Drumming #CarnivalMusic #CarnivalCelebration #CarnivalCulture #CarnivalVibes #StreetParade #CarnivalDrums #CarnivalTradition #CarnivalEnergy",https://i.ytimg.com/vi/O9sT6v8rHLo/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,82,"🌅 Sunset Walk at Petite-Anse, Martinique | Beach Vibes, Kittens & Pier Jumps 🌊",https://www.youtube.com/watch?v=5dUPBzonQ4I,5dUPBzonQ4I,2025-04-18T16:15:00Z,02:05,74,"Join me on a peaceful sunset walk to the beautiful Petite-Anse beach in Martinique. As the golden hour lights up the sky with warm, glowing colors, we stroll along the shore, listen to the soothing sound of waves, and soak in the calm island vibes. Along the way, we meet two adorable kittens exploring the path and catch a glimpse of local boys fearlessly jumping into the sea from the pier. A perfect Caribbean evening full of simple, beautiful moments.

https://youtube.com/playlist?list=PLAPhUH0qxQvkum5Eb77eEkaiU7fVbXpi_&si=K_DtHnrxHHcGfoLU

https://youtu.be/x_U9OCQ1XT4?si=OMyaDre6xG0pf4FQ

https://youtu.be/DJiuLryDvH0?si=49YPwh-B3XmFspWV

Don’t forget to like, comment & subscribe for more island life content!

#Martinique #SunsetBeachWalk #PetiteAnse #CaribbeanVibes #BeachLife #TravelVlog",https://i.ytimg.com/vi/5dUPBzonQ4I/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,83,"Sunset Walk on the Richard Haynes Boardwalk | Peaceful Barbados Evening by the Sea",https://www.youtube.com/watch?v=GM7RRCewNyQ,GM7RRCewNyQ,2025-04-14T18:00:11Z,03:38,188,"Take a calming sunset walk with us along the beautiful Richard Haynes Boardwalk in Bridgetown, Barbados. The soft crash of waves, the golden glow of the sun behind us, and the relaxed island atmosphere make this the perfect escape. Whether you’re dreaming of a Caribbean getaway or just need a peaceful moment, this video brings you the warm, laid-back vibes of a Bajan evening by the sea.

Filmed in: Bridgetown, Barbados
Location: Richard Haynes Boardwalk
Time: Sunset / Golden Hour
Vibe: Relaxing, Scenic, Peaceful

Don’t forget to like, comment, and subscribe for more tranquil walks and island moments.


https://youtube.com/playlist?list=PLAPhUH0qxQvlVckLpjA31e4oks1NlVjUL&si=oWc_ZKZsr-fNm3s4

#Barbados #SunsetWalk #RichardHaynesBoardwalk #Bridgetown #CaribbeanVibes #IslandLife #RelaxingWalk #WalkingVideo #VirtualTravel #PeacefulVibes #BeachWalk #GoldenHour #TravelBarbados #ASMRWalk #OceanSounds",https://i.ytimg.com/vi/GM7RRCewNyQ/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,84,"Barbados Police Band Concert Surprise!",https://www.youtube.com/watch?v=jZ8pgZXw6Vo,jZ8pgZXw6Vo,2025-04-12T21:40:03Z,00:37,"1,310","The Barbados Police Service Band lit up the stage—but no one expected that voice! A mystery singer stole the show. Please let me know who was it!

#Barbados #PoliceBand #LiveConcert #MysterySinger #CaribbeanMusic #SurprisePerformance #BarbadosMusic #BajanCulture #Shorts #YouTubeShorts #ViralMoment",https://i.ytimg.com/vi/jZ8pgZXw6Vo/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,85,"A Sunday in Barbados: A Walk down Bridgetown Streets to Gospel Brunch at Savvy on the Bay",https://www.youtube.com/watch?v=8jGkY4t0ftg,8jGkY4t0ftg,2025-04-12T19:40:00Z,04:24,122,"Took a casual walk through Bridgetown, Barbados… and accidentally ended up at a beachside Gospel Brunch concert at Savvy on the Bay!
The music, the energy, the ocean breeze — total Sunday bliss.

https://youtube.com/playlist?list=PLAPhUH0qxQvlVckLpjA31e4oks1NlVjUL&si=8QeuQJ0CusxHWORa

#BarbadosVibes #GospelBrunch #IslandLife #BridgetownBarbados #TravelDiscoveries",https://i.ytimg.com/vi/8jGkY4t0ftg/hqdefault.jpg,available
